recommendation_event_id,session_id,anonymous_id,customer_id,experiment_id,variant,product_id,event_type,event_timestamp
rec_000002890,sess_000158773,anon_000158773,b274e2df6d5357cbcfa595b3addbf3d6,exp_001,treatment,a44915c1c247c7de4b5ea38ae2fcf657,recommendation_impression,2017-01-23 14:58:52
rec_000002891,sess_000158964,anon_000158964,7a62bc0951485c056fcfb2bbfae5b12d,exp_001,control,27d38e5f89c1f61814444a5ac135b5a9,recommendation_impression,2017-03-15 00:21:57
rec_000002892,sess_000159111,anon_000159111,6d4771e7b12516d2f6b98a6efcd88fc7,exp_001,control,dbbaf4c939ff935365a67aee70c9b42a,recommendation_impression,2017-02-08 19:15:39
rec_000002893,sess_000159421,anon_000159421,e5c4ecd26f96f4c396a87c36e270d66a,exp_001,control,34b3d6e3e824bdbecac9611588a63459,recommendation_impression,2017-02-20 11:21:20
rec_000002894,sess_000159421,anon_000159421,e5c4ecd26f96f4c396a87c36e270d66a,exp_001,control,c8a93a4386deccaca35baaaf72ec918b,recommendation_impression,2017-02-20 11:22:54
rec_000002895,sess_000159421,anon_000159421,e5c4ecd26f96f4c396a87c36e270d66a,exp_001,control,1ddab42b003ae1166c20d48725f780c0,recommendation_impression,2017-02-20 11:20:06
rec_000002896,sess_000159464,anon_000159464,fd00ac0c4373ccce4a50d1b8e0c09ed1,exp_001,treatment,619ed4783d277b83ffa8666749d8eb4b,recommendation_impression,2017-03-02 05:42:40
rec_000002897,sess_000159488,anon_000159488,f0bc77743882d666e091a12181b32386,exp_001,treatment,75b244904ed62f3af89d3fa542c41026,recommendation_impression,2017-01-17 10:13:33
rec_000002898,sess_000159488,anon_000159488,f0bc77743882d666e091a12181b32386,exp_001,treatment,b7b6040b62676dcd6d4ddd81088a70dc,recommendation_impression,2017-01-17 10:27:45
rec_000002899,sess_000159488,anon_000159488,f0bc77743882d666e091a12181b32386,exp_001,treatment,34d94359772f0bc123b585b23014e311,recommendation_impression,2017-01-17 10:00:15
rec_000002900,sess_000159537,anon_000159537,3791df675a28c5b326e0056d5128ed44,exp_001,treatment,3f34959740c72f0e661df7d18465c955,recommendation_impression,2017-02-26 10:03:33
rec_000002901,sess_000159648,anon_000159648,b278d2b0a7398ea5ba2a108557f977de,exp_001,treatment,5a17789f1d9b487c6f42da9212059dcf,recommendation_impression,2017-02-17 15:42:52
rec_000002902,sess_000159829,anon_000159829,b66b3c9110b9c8bf6d402a76fdbfbc49,exp_001,control,90eda8c813935dfe3841ad5119a92a32,recommendation_impression,2017-03-01 22:15:16
rec_000002903,sess_000159829,anon_000159829,b66b3c9110b9c8bf6d402a76fdbfbc49,exp_001,control,b2e7c39bb137bb4b3651862c6b611468,recommendation_impression,2017-03-01 22:25:34
rec_000002904,sess_000160319,anon_000160319,ec1b4e42ecfa400b92f92733673f67ca,exp_001,control,e398924df814f49525ebf68af637b1bc,recommendation_impression,2017-02-26 01:09:45
rec_000002905,sess_000160319,anon_000160319,ec1b4e42ecfa400b92f92733673f67ca,exp_001,control,341687b53eae81d74a13127e8e23bd0a,recommendation_impression,2017-02-26 00:29:07
rec_000002906,sess_000160418,anon_000160418,f2b29ebe8a1e00eb8f9273ae1adec012,exp_001,treatment,ba1d7e7ee1f055d252a2faa8ea3cea9b,recommendation_impression,2017-02-22 03:57:16
rec_000002907,sess_000160418,anon_000160418,f2b29ebe8a1e00eb8f9273ae1adec012,exp_001,treatment,c6976aecdc5f7b5964f18b71ebf12978,recommendation_impression,2017-02-22 03:55:42
rec_000002908,sess_000160687,anon_000160687,fa3e181e11d9ccc0daf16b77fdb5ae05,exp_001,treatment,62962adb9db1eeb96d0dd8fd2eb87875,recommendation_impression,2017-03-15 15:14:55
rec_000002909,sess_000160687,anon_000160687,fa3e181e11d9ccc0daf16b77fdb5ae05,exp_001,treatment,e65ab426efaf65e083b917d2e9eac80d,recommendation_impression,2017-03-15 15:12:27
rec_000002910,sess_000160687,anon_000160687,fa3e181e11d9ccc0daf16b77fdb5ae05,exp_001,treatment,4bb12ab0fcba9b632bcf4a2f2b5430a7,recommendation_impression,2017-03-15 15:14:50
rec_000002911,sess_000161005,anon_000161005,dcdeca2dac1535bd18347ca0f596865a,exp_001,treatment,b0694770dbbfebe2d48cd288cfce2f85,recommendation_impression,2017-02-26 19:27:56
rec_000002912,sess_000161186,anon_000161186,e6e331b08650558480720c95b2e77a53,exp_001,treatment,47920da896bbd89e851429c78a7a7a8b,recommendation_impression,2017-03-16 22:01:14
rec_000002913,sess_000161186,anon_000161186,e6e331b08650558480720c95b2e77a53,exp_001,treatment,36c2d6cd6fd0a6720f3ebe3379a2032d,recommendation_impression,2017-03-16 22:10:03
rec_000002914,sess_000161186,anon_000161186,e6e331b08650558480720c95b2e77a53,exp_001,treatment,5ba095a19bde52d6c87219061639522f,recommendation_impression,2017-03-16 22:03:26
rec_000002915,sess_000161193,anon_000161193,1935234c8a91d9942d487c744166e8a9,exp_001,treatment,e4d6002d3e034177ea1f31aa222cc722,recommendation_impression,2017-02-25 23:44:58
rec_000002916,sess_000161193,anon_000161193,1935234c8a91d9942d487c744166e8a9,exp_001,treatment,759387d879934d7b6fd19846303efc10,recommendation_impression,2017-02-25 23:44:33
rec_000002917,sess_000161293,anon_000161293,96da9677673906f17526f0e038e826dc,exp_001,control,8e3bddc14b0d34937325162c2ce3939e,recommendation_impression,2017-03-09 19:34:38
rec_000002918,sess_000161427,anon_000161427,2690e327b07f3f572c2cff4b828c266a,exp_001,treatment,2445809bff82fdb8780c5f4e5c0d7686,recommendation_impression,2017-03-01 04:22:38
rec_000002919,sess_000161427,anon_000161427,2690e327b07f3f572c2cff4b828c266a,exp_001,treatment,67af4652c2b8667182c0071f68af84bb,recommendation_impression,2017-03-01 04:22:18
rec_000002920,sess_000161427,anon_000161427,2690e327b07f3f572c2cff4b828c266a,exp_001,treatment,c03d44fcdfabbabd5185c8eb60f77aea,recommendation_impression,2017-03-01 04:25:27
rec_000002921,sess_000161430,anon_000161430,c25756a47621cd045fbfb4ba621ebcbc,exp_001,control,ea9fd984ad61025b0fc6a2a99042aa49,recommendation_impression,2017-01-01 19:20:06
rec_000002922,sess_000161430,anon_000161430,c25756a47621cd045fbfb4ba621ebcbc,exp_001,control,61c9ce380f22395eecde18d76d118c47,recommendation_impression,2017-01-01 19:17:10
rec_000002923,sess_000161644,anon_000161644,89451b936585f8a3de582cf6e5a6e915,exp_001,control,f908d3bf313a1308bfb2a46ea2685347,recommendation_impression,2017-03-05 17:07:37
rec_000002924,sess_000161644,anon_000161644,89451b936585f8a3de582cf6e5a6e915,exp_001,control,9e4ace428d208edc8bfdebfa90b87213,recommendation_impression,2017-03-05 17:02:25
rec_000002925,sess_000161693,anon_000161693,f7ceef0c0b1744d217b4b095c8a461f7,exp_001,control,2988acfdcc0351677a6a53f4f51b24cf,recommendation_impression,2017-03-03 20:27:41
rec_000002926,sess_000161693,anon_000161693,f7ceef0c0b1744d217b4b095c8a461f7,exp_001,control,c77b6d877cddcdb6bdc51621056bad6c,recommendation_impression,2017-03-03 20:28:33
rec_000002927,sess_000161693,anon_000161693,f7ceef0c0b1744d217b4b095c8a461f7,exp_001,control,d4257bb9c6abde06be66858be5e4e6e7,recommendation_impression,2017-03-03 20:27:12
rec_000002928,sess_000161736,anon_000161736,c55d3842970157843ed8114b7ec76153,exp_001,treatment,3a8b4f569449a1671e0d172023030113,recommendation_impression,2017-02-01 01:29:38
rec_000002929,sess_000161823,anon_000161823,b8bc981e72ff341c483d72babe5f4ade,exp_001,treatment,cfb3a98da132f3a6d51b1efdc851120d,recommendation_impression,2017-03-14 14:39:56
rec_000002930,sess_000162003,anon_000162003,d1e65403f8fe29061b2180137a35323a,exp_001,treatment,f2169c25db6a579fde210bf8ce7ce9d7,recommendation_impression,2017-03-16 23:20:31
rec_000002931,sess_000162003,anon_000162003,d1e65403f8fe29061b2180137a35323a,exp_001,treatment,02ce0c74e59d6cf6bc9026601414a9c4,recommendation_impression,2017-03-16 23:11:49
rec_000002932,sess_000162003,anon_000162003,d1e65403f8fe29061b2180137a35323a,exp_001,treatment,ac9416f3547c7cd86408fb5e3bca2d3e,recommendation_impression,2017-03-16 23:03:01
rec_000002933,sess_000162055,anon_000162055,076eddad7b3de780b619cd4faae6168b,exp_001,treatment,0a079e8cdc5ac7cd10e60923a7889546,recommendation_impression,2017-03-03 10:13:18
rec_000002934,sess_000162055,anon_000162055,076eddad7b3de780b619cd4faae6168b,exp_001,treatment,021f04378f9692f8747f926f38bb8281,recommendation_impression,2017-03-03 10:01:13
rec_000002935,sess_000162055,anon_000162055,076eddad7b3de780b619cd4faae6168b,exp_001,treatment,5b5293a5be515b28c5dce3858b88b2fe,recommendation_impression,2017-03-03 09:53:35
rec_000002936,sess_000162266,anon_000162266,16894e9f92caa5eb04cb7a6caa17f076,exp_001,treatment,d3d090c53e5d9ce8cc671f26eec8e2e8,recommendation_impression,2017-01-10 10:26:17
rec_000002937,sess_000162607,anon_000162607,005596395ca3acd0433fe7d6f95a028e,exp_001,treatment,7a616bfbac44458edd9a29e9278014c3,recommendation_impression,2017-03-11 01:15:45
rec_000002938,sess_000162607,anon_000162607,005596395ca3acd0433fe7d6f95a028e,exp_001,treatment,b10eef6094af9cc3dce92e1612dcb541,recommendation_impression,2017-03-11 01:14:09
rec_000002939,sess_000162607,anon_000162607,005596395ca3acd0433fe7d6f95a028e,exp_001,treatment,bc79c7b682c43251149b8546f189e646,recommendation_impression,2017-03-11 01:13:52
rec_000002940,sess_000162694,anon_000162694,d474e533438fe56c31460ebec1686754,exp_001,control,d498e8a880bdf3d26e2b9b3e92c4f424,recommendation_impression,2017-01-28 08:04:26
rec_000002941,sess_000162694,anon_000162694,d474e533438fe56c31460ebec1686754,exp_001,control,3ac618d307e5f58f1cb1f8b5e7195a28,recommendation_impression,2017-01-28 08:25:24
rec_000002942,sess_000162799,anon_000162799,8cb9c96288df5e44d44d767b4d3c4cc0,exp_001,treatment,71382293e7e1570ecfca5410c546267e,recommendation_impression,2017-03-16 06:36:46
rec_000002943,sess_000162799,anon_000162799,8cb9c96288df5e44d44d767b4d3c4cc0,exp_001,treatment,7d222dee34c6ec0f7562241d7e16d7c2,recommendation_impression,2017-03-16 06:36:09
rec_000002944,sess_000162799,anon_000162799,8cb9c96288df5e44d44d767b4d3c4cc0,exp_001,treatment,4d483bc32420eaa4119978b42a7544d0,recommendation_impression,2017-03-16 06:35:27
rec_000002945,sess_000163017,anon_000163017,6cd217b674e22cf568f6a2cf6060fd07,exp_001,control,1cb4e06ac5f21ccde771561d17ec0afb,recommendation_impression,2017-02-10 02:57:27
rec_000002946,sess_000163175,anon_000163175,b3869e23f4d2aad91f558a1e535577d3,exp_001,control,de4fdf07188007d3f9847a7ebe30039c,recommendation_impression,2017-03-06 15:01:54
rec_000002947,sess_000163175,anon_000163175,b3869e23f4d2aad91f558a1e535577d3,exp_001,control,5f8c74f4a3d2b616857fcb7d4dd1f61a,recommendation_impression,2017-03-06 14:41:19
rec_000002948,sess_000163175,anon_000163175,b3869e23f4d2aad91f558a1e535577d3,exp_001,control,852f63621d87c7e78bfc4246a251e11f,recommendation_impression,2017-03-06 14:44:49
rec_000002949,sess_000163314,anon_000163314,9f634269d5b217b28a2316238fec774f,exp_001,control,a5c90160c3e379f7a99ea8052e6c5f9e,recommendation_impression,2017-02-07 13:20:25
rec_000002950,sess_000163314,anon_000163314,9f634269d5b217b28a2316238fec774f,exp_001,control,152e246b33c879d2b03461be76ca2ac4,recommendation_impression,2017-02-07 13:20:33
rec_000002951,sess_000163314,anon_000163314,9f634269d5b217b28a2316238fec774f,exp_001,control,45e9db074ca64dc81ee6f06185544d6e,recommendation_impression,2017-02-07 13:20:07
rec_000002952,sess_000163348,anon_000163348,c835bb428113aa2c57063896d6e0b436,exp_001,treatment,ca8eff1e1ee4eddf87ed932497c40c0a,recommendation_impression,2017-02-23 03:19:23
rec_000002953,sess_000163405,anon_000163405,854e4647a09c84c5eb8db03e6328c2ef,exp_001,control,1342c0533d30a76542a5697aed78039f,recommendation_impression,2017-02-21 06:41:12
rec_000002954,sess_000163405,anon_000163405,854e4647a09c84c5eb8db03e6328c2ef,exp_001,control,b64ed807e9a505b54796b0937146d0bc,recommendation_impression,2017-02-21 06:27:13
rec_000002955,sess_000163405,anon_000163405,854e4647a09c84c5eb8db03e6328c2ef,exp_001,control,fa2de9e6a52f697fbd74ddbc2c15b16c,recommendation_impression,2017-02-21 06:36:50
rec_000002956,sess_000163484,anon_000163484,71f4e0e0f3b6960d818e2ca6e92261c8,exp_001,treatment,5a92ef8a5a2511f0d2dff3ea562700ab,recommendation_impression,2017-02-14 13:26:24
rec_000002957,sess_000163484,anon_000163484,71f4e0e0f3b6960d818e2ca6e92261c8,exp_001,treatment,06061c9fd664126ac731a142995fa893,recommendation_impression,2017-02-14 13:28:03
rec_000002958,sess_000163621,anon_000163621,48f33d2f74cd85093145532d5b9b14e9,exp_001,control,315274d6751133f612a67ccfa00c0522,recommendation_impression,2017-01-16 02:36:38
rec_000002959,sess_000163621,anon_000163621,48f33d2f74cd85093145532d5b9b14e9,exp_001,control,a5a7c5c2be6edf0b10ce28ba5c6b4a69,recommendation_impression,2017-01-16 02:33:53
rec_000002960,sess_000163674,anon_000163674,a2bedbeca6072d658c7a3a0fd0c5b845,exp_001,control,8c10db7e2bc84a4697eaed54db164c7d,recommendation_impression,2017-02-20 00:02:07
rec_000002961,sess_000163674,anon_000163674,a2bedbeca6072d658c7a3a0fd0c5b845,exp_001,control,32ad146ce66014dd98fdc2190bc995d6,recommendation_impression,2017-02-20 00:15:15
rec_000002962,sess_000163725,anon_000163725,4cbbcc881f9f996656c8842add4a140a,exp_001,control,955129b53464486f9f93074c64b2bd88,recommendation_impression,2017-02-12 15:57:19
rec_000002963,sess_000163871,anon_000163871,0d5e5bd2273df8e099aab124c278fa6d,exp_001,treatment,4e04b7c4ec31cc8172cf3e5b863d34d0,recommendation_impression,2017-02-16 16:52:16
rec_000002964,sess_000163871,anon_000163871,0d5e5bd2273df8e099aab124c278fa6d,exp_001,treatment,cf43916f0ba449bea875425d18c8815b,recommendation_impression,2017-02-16 16:48:35
rec_000002965,sess_000163934,anon_000163934,7a81429a083c668d1366e07c37d4deb6,exp_001,treatment,068831628652b27ae554b8a66ca6adcf,recommendation_impression,2017-03-10 21:19:26
rec_000002966,sess_000163937,anon_000163937,c334c7c2376bea0710476a797ec92388,exp_001,treatment,62b1367807a6fccf6e9492860574950e,recommendation_impression,2017-01-09 02:39:57
rec_000002967,sess_000163983,anon_000163983,d401d40e203390378e43c27046395eb5,exp_001,control,dee88ebd74f8109d7dab6d12d77a7a64,recommendation_impression,2017-03-10 01:12:01
rec_000002968,sess_000163983,anon_000163983,d401d40e203390378e43c27046395eb5,exp_001,control,bd84287687cd6471cc78eee8ed6a6a8e,recommendation_impression,2017-03-10 01:12:34
rec_000002969,sess_000163983,anon_000163983,d401d40e203390378e43c27046395eb5,exp_001,control,44a064a339782c3cdd7e457b169ef0b0,recommendation_impression,2017-03-10 01:12:30
rec_000002970,sess_000164118,anon_000164118,787ee066fc58aaa400883d9f5abf7b67,exp_001,control,893a6dd696a6d0d57792987e0df04371,recommendation_impression,2017-02-01 13:48:09
rec_000002971,sess_000164118,anon_000164118,787ee066fc58aaa400883d9f5abf7b67,exp_001,control,d60ad4f168fafa0a30d6d5f03b6b7572,recommendation_impression,2017-02-01 13:56:26
rec_000002972,sess_000164118,anon_000164118,787ee066fc58aaa400883d9f5abf7b67,exp_001,control,15a9e834e89eab39d973492882c658d6,recommendation_impression,2017-02-01 14:04:08
rec_000002973,sess_000164186,anon_000164186,d4eb21f0bb4682f3b17464f064c45f28,exp_001,control,e5cfaed5125bd848f496ca11de0ce00d,recommendation_impression,2017-03-04 06:35:05
rec_000002974,sess_000164186,anon_000164186,d4eb21f0bb4682f3b17464f064c45f28,exp_001,control,3f56545df76cf762c62d35d987a29962,recommendation_impression,2017-03-04 06:36:36
rec_000002975,sess_000164186,anon_000164186,d4eb21f0bb4682f3b17464f064c45f28,exp_001,control,0a23fd10720c5ffc6c7f5e66b0b26ae2,recommendation_impression,2017-03-04 05:38:56
rec_000002976,sess_000164208,anon_000164208,00e7c7983371f6e0c6ce890040d431db,exp_001,control,9fef57f37ae72292952e73ff9a7a3fee,recommendation_impression,2017-02-14 15:33:38
rec_000002977,sess_000164208,anon_000164208,00e7c7983371f6e0c6ce890040d431db,exp_001,control,35d0f73a54eea897499ea2b516fee147,recommendation_impression,2017-02-14 15:50:43
rec_000002978,sess_000164403,anon_000164403,7ca26bcdcf2ab6db5a923a08fefe050f,exp_001,treatment,f8e75ec247fd97a5e1abcaa48e9e971d,recommendation_impression,2017-02-24 12:33:57
rec_000002979,sess_000164403,anon_000164403,7ca26bcdcf2ab6db5a923a08fefe050f,exp_001,treatment,9ad75bd7267e5c724cb42c71ac56ca72,recommendation_impression,2017-02-24 12:26:59
rec_000002980,sess_000164403,anon_000164403,7ca26bcdcf2ab6db5a923a08fefe050f,exp_001,treatment,f0d393949e1e06ecb628e7ad8ebd3bab,recommendation_impression,2017-02-24 12:32:58
rec_000002981,sess_000164629,anon_000164629,cdd203a140fbf5320bd06b0aa17aba3b,exp_001,control,1775f1f0d5c82a7c311baa9074593e6d,recommendation_impression,2017-03-03 12:59:29
rec_000002982,sess_000164629,anon_000164629,cdd203a140fbf5320bd06b0aa17aba3b,exp_001,control,6eac5126193b222ff1b41cf0fbac878f,recommendation_impression,2017-03-03 12:59:12
rec_000002983,sess_000164830,anon_000164830,787c8dad81798b72c5ae7d0ed526192e,exp_001,treatment,6db72cc3d861dbea370e6959aa850b8c,recommendation_impression,2017-02-10 23:19:53
rec_000002984,sess_000164830,anon_000164830,787c8dad81798b72c5ae7d0ed526192e,exp_001,treatment,1b90de90abbc056f24e0fe3c721a88ee,recommendation_impression,2017-02-10 23:35:48
rec_000002985,sess_000164896,anon_000164896,628560346c01705122e0b4516e9bc588,exp_001,treatment,3e878bb44e2c5b7fc755e304cc8236a4,recommendation_impression,2017-03-06 10:12:25
rec_000002986,sess_000164943,anon_000164943,a77486452cbf830a5f60aa0a1362e6af,exp_001,treatment,7e28b562fde0b95bd515cde17eb9bbb6,recommendation_impression,2017-02-08 20:49:59
rec_000002987,sess_000164943,anon_000164943,a77486452cbf830a5f60aa0a1362e6af,exp_001,treatment,b2b938c46aafdbf702d73e7edb9cb263,recommendation_impression,2017-02-08 20:48:39
rec_000002988,sess_000164943,anon_000164943,a77486452cbf830a5f60aa0a1362e6af,exp_001,treatment,c600ab476bb91f71d1f7fd85fd81a00f,recommendation_impression,2017-02-08 21:02:27
rec_000002989,sess_000165073,anon_000165073,8d3d4426138644f3d53a357d2c197a5b,exp_001,control,7c36efeb84ad73bad896d3b2c7a21e3d,recommendation_impression,2017-03-07 21:19:57
rec_000002990,sess_000165073,anon_000165073,8d3d4426138644f3d53a357d2c197a5b,exp_001,control,63691161b972f49b88dbd59ca3bf692f,recommendation_impression,2017-03-07 21:09:28
rec_000002991,sess_000165202,anon_000165202,1e1049eabf1b27be66c8f4c92b2e27ae,exp_001,control,a4385c12734e0937f4514a3cde277925,recommendation_impression,2017-02-25 04:24:55
rec_000002992,sess_000165368,anon_000165368,5fef5cebc61defff53af91f665b3913d,exp_001,treatment,138dac44dc568cd36c6f1d1e5e181d5d,recommendation_impression,2017-02-11 02:19:11
rec_000002993,sess_000165368,anon_000165368,5fef5cebc61defff53af91f665b3913d,exp_001,treatment,a437d4e13afed02d510ea08321cdc5b7,recommendation_impression,2017-02-11 02:20:02
rec_000002994,sess_000165427,anon_000165427,cf258f4e485365461f6a68cf2720c60e,exp_001,treatment,62c60792ce6e5bc866f3de3906beace9,recommendation_impression,2017-03-02 15:50:46
rec_000002995,sess_000165427,anon_000165427,cf258f4e485365461f6a68cf2720c60e,exp_001,treatment,a6b56b20f93907299eef6ea711338269,recommendation_impression,2017-03-02 15:51:15
rec_000002996,sess_000165515,anon_000165515,8600ee513f6bb72822838f8ed78de657,exp_001,treatment,da066b813a9bc3f4294eac9aa647c834,recommendation_impression,2017-02-21 20:03:53
rec_000002997,sess_000165515,anon_000165515,8600ee513f6bb72822838f8ed78de657,exp_001,treatment,3648e11d15ee75fee70a690f89bc9100,recommendation_impression,2017-02-21 20:18:24
rec_000002998,sess_000165528,anon_000165528,be8c3171fd93be859af167b6aaf33af6,exp_001,control,448dc3486005777a15d7b3f445637ee2,recommendation_impression,2017-03-13 17:33:02
rec_000002999,sess_000165528,anon_000165528,be8c3171fd93be859af167b6aaf33af6,exp_001,control,08edd1ffee7a3c812f5de54409d678fd,recommendation_impression,2017-03-13 17:32:58
rec_000003000,sess_000165528,anon_000165528,be8c3171fd93be859af167b6aaf33af6,exp_001,control,c91fd1bf3e75d3b29370483ffda5eee0,recommendation_impression,2017-03-13 17:29:19
rec_000003001,sess_000165541,anon_000165541,5af688e5163184c0d53d53ad44bbf285,exp_001,treatment,95203adc728bc74fbd99afc9e303db9f,recommendation_impression,2017-01-21 20:51:54
rec_000003002,sess_000165541,anon_000165541,5af688e5163184c0d53d53ad44bbf285,exp_001,treatment,ee8a9e48919f38bc0f3af2416718b854,recommendation_impression,2017-01-21 20:53:21
rec_000003003,sess_000165541,anon_000165541,5af688e5163184c0d53d53ad44bbf285,exp_001,treatment,3f37f32e535d54ae9b3c1cf62aa76c43,recommendation_impression,2017-01-21 20:51:23
rec_000003004,sess_000165589,anon_000165589,a59e696eed637acaa7bae430ad796d25,exp_001,control,2445809bff82fdb8780c5f4e5c0d7686,recommendation_impression,2017-03-15 21:30:01
rec_000003005,sess_000165589,anon_000165589,a59e696eed637acaa7bae430ad796d25,exp_001,control,908cc1d3a4c57d9d802fc3872e396395,recommendation_impression,2017-03-15 21:32:26
rec_000003006,sess_000165598,anon_000165598,ad8e474d08b0baf66d55593e5840475f,exp_001,treatment,88703479ede641552b11881f0d2a6f6b,recommendation_impression,2017-02-25 00:32:14
rec_000003007,sess_000165598,anon_000165598,ad8e474d08b0baf66d55593e5840475f,exp_001,treatment,0cc8792aea4a5586398479689a6daf63,recommendation_impression,2017-02-25 00:29:55
rec_000003008,sess_000165714,anon_000165714,ccf87313c84aa31965634de45095f410,exp_001,control,de3f078dec217fe7b864a4bb912fef7b,recommendation_impression,2017-03-10 22:57:17
rec_000003009,sess_000165722,anon_000165722,75bd6ebc264758fa7ce7c528efb485b1,exp_001,treatment,d0c51ac8e8c69abdcdddfd2ce66ffe3f,recommendation_impression,2017-01-06 20:24:49
rec_000003010,sess_000165722,anon_000165722,75bd6ebc264758fa7ce7c528efb485b1,exp_001,treatment,89b121bee266dcd25688a1ba72eefb61,recommendation_impression,2017-01-06 20:26:40
rec_000003011,sess_000165773,anon_000165773,8c812604bb36f468870e6b5c50d70531,exp_001,control,721714268dc4249ffee6e1f88458ff16,recommendation_impression,2017-02-20 14:13:48
rec_000003012,sess_000165773,anon_000165773,8c812604bb36f468870e6b5c50d70531,exp_001,control,116fde656744c95dfaf5198cf9f729f9,recommendation_impression,2017-02-20 14:29:20
rec_000003013,sess_000165777,anon_000165777,cc0375db490f28340c99213435819839,exp_001,control,08a20557431a9fcad3a08aed08811e14,recommendation_impression,2017-03-04 16:37:45
rec_000003014,sess_000165777,anon_000165777,cc0375db490f28340c99213435819839,exp_001,control,ea82e1eb503f5120faffcb2ca132a600,recommendation_impression,2017-03-04 16:38:03
rec_000003015,sess_000165777,anon_000165777,cc0375db490f28340c99213435819839,exp_001,control,aa52785e49f7b78b96704df4068d9e3d,recommendation_impression,2017-03-04 16:50:30
rec_000003016,sess_000165891,anon_000165891,ee6902061d6e3530d67a27fecd3155a4,exp_001,control,a040c0e88511c8c58db44fd6831cdb45,recommendation_impression,2017-03-15 22:37:03
rec_000003017,sess_000165891,anon_000165891,ee6902061d6e3530d67a27fecd3155a4,exp_001,control,de0f5a42f807e66ec0e2803eb10a5a4b,recommendation_impression,2017-03-15 22:30:51
rec_000003018,sess_000166007,anon_000166007,6d7f7138d2c8c74549dd30dc4e2d56e6,exp_001,treatment,f734cc43e615be8b85d014e3c5b52a3b,recommendation_impression,2017-01-22 15:20:15
rec_000003019,sess_000166007,anon_000166007,6d7f7138d2c8c74549dd30dc4e2d56e6,exp_001,treatment,bbf67b5098765762a18f2bb06b8b1b43,recommendation_impression,2017-01-22 15:19:44
rec_000003020,sess_000166110,anon_000166110,a298207ad077c92315b887dac7e2c049,exp_001,treatment,2b9de6c892dd8bfb80322b1650d9904e,recommendation_impression,2017-02-20 23:31:20
rec_000003021,sess_000166156,anon_000166156,c635d6979164aafc07fe03ee6c2ff9ae,exp_001,treatment,72a2153c4d20cfbcdb7f75d9c39f5814,recommendation_impression,2017-01-27 22:21:27
rec_000003022,sess_000166156,anon_000166156,c635d6979164aafc07fe03ee6c2ff9ae,exp_001,treatment,d99526b1e4fa5f57b8bde34a7337b5ee,recommendation_impression,2017-01-27 22:53:33
rec_000003023,sess_000166158,anon_000166158,99499442bbce6e9b3d7e62603a05b591,exp_001,treatment,b49315bbc5fe119fafd17c53f573bfae,recommendation_impression,2017-02-10 03:10:55
rec_000003024,sess_000166158,anon_000166158,99499442bbce6e9b3d7e62603a05b591,exp_001,treatment,99f5b2240b82bf9387e5cf2fc0335b08,recommendation_impression,2017-02-10 02:55:15
rec_000003025,sess_000166422,anon_000166422,ecb068ed465cedf47f532f93ec9687ca,exp_001,treatment,635b74f3dd5462e3c133b42cd9299fa2,recommendation_impression,2017-02-17 22:22:34
rec_000003026,sess_000166422,anon_000166422,ecb068ed465cedf47f532f93ec9687ca,exp_001,treatment,e344e7fbb51b08fbb06076b02f457dd9,recommendation_impression,2017-02-17 22:18:15
rec_000003027,sess_000166422,anon_000166422,ecb068ed465cedf47f532f93ec9687ca,exp_001,treatment,130cdbc1715f7e1b5d9be728ce04398e,recommendation_impression,2017-02-17 22:40:16
rec_000003028,sess_000166822,anon_000166822,f0254df400bc42848989555bf70a5b51,exp_001,control,ebec0feb5e83056683c5ae11d39c3f11,recommendation_impression,2017-03-05 12:34:34
rec_000003029,sess_000166869,anon_000166869,eae0befe714c06774b8f88623c2e4bb3,exp_001,control,f6e4d73b54219f7078a6a6cf139d87cd,recommendation_impression,2017-03-13 00:19:11
rec_000003030,sess_000166869,anon_000166869,eae0befe714c06774b8f88623c2e4bb3,exp_001,control,3a081630438070b86de554fac9edcc7a,recommendation_impression,2017-03-13 00:13:20
rec_000003031,sess_000166869,anon_000166869,eae0befe714c06774b8f88623c2e4bb3,exp_001,control,ad548cefdd8ba3faa511884b1c8a0788,recommendation_impression,2017-03-13 00:11:14
rec_000003032,sess_000166893,anon_000166893,0d36ee8d591aef32f7955493243b4a41,exp_001,control,acf90725a7a1fa2b5f4f0d77da84403b,recommendation_impression,2017-01-09 23:32:26
rec_000003033,sess_000166893,anon_000166893,0d36ee8d591aef32f7955493243b4a41,exp_001,control,6ccbeb9656e37cb5fd5086f838762471,recommendation_impression,2017-01-09 23:41:18
rec_000003034,sess_000166893,anon_000166893,0d36ee8d591aef32f7955493243b4a41,exp_001,control,8a0c7c7b32d023b5c6cefe93d16e4a99,recommendation_impression,2017-01-09 23:32:51
rec_000003035,sess_000166973,anon_000166973,5b44eea88fb939f313c15cb15583094c,exp_001,control,84ce89210716061e02a7a59f4ca819e2,recommendation_impression,2017-01-11 00:10:10
rec_000003036,sess_000167231,anon_000167231,cc96f0b7244df6fc5aedb941050bfc3c,exp_001,control,8b4fce794ecf29ba27991bca325c5e2b,recommendation_impression,2017-02-27 23:22:49
rec_000003037,sess_000167231,anon_000167231,cc96f0b7244df6fc5aedb941050bfc3c,exp_001,control,704e268deb9b8eb20603204783b7a0d2,recommendation_impression,2017-02-27 23:30:37
