identity_link_id,anonymous_id,customer_id,session_id,link_timestamp,link_method
identity_00016275,anon_000178313,40f72292979fbeb548f2c32e21759062,sess_000178313,2017-01-20 14:22:52.144007157,successful_login
identity_00016276,anon_000113547,dc89e323825a3ce463ee55c80e2288bb,sess_000113547,2017-01-20 14:24:46.654602265,successful_login
identity_00016277,anon_000055995,a1dbed0cbd8ce98fca7d5add7cb94689,sess_000055995,2017-01-20 14:36:44.736139990,successful_login
identity_00016278,anon_000264280,372369c546ecd90999d87565c5400e82,sess_000264280,2017-01-20 15:32:21.901648407,successful_login
identity_00016279,anon_000446505,a99c04ca7784d8b85d7b602f69105f1c,sess_000446505,2017-01-20 15:35:42.856304633,successful_login
identity_00016280,anon_000273566,575237c653bb998e8eb61f595297fb1b,sess_000273566,2017-01-20 15:57:30.076408425,successful_login
identity_00016281,anon_000403497,ece0add9b18630501bd9a4020bbf2637,sess_000403497,2017-01-20 16:04:21.945739408,successful_login
identity_00016282,anon_000020832,399e90278e14b9e4e3fd8e094c2c7a26,sess_000020832,2017-01-20 16:27:40.849110947,successful_login
identity_00016283,anon_000454551,244f1faadf05eaeffa26feab068bfae6,sess_000454551,2017-01-20 16:28:23.379168101,successful_login
identity_00016284,anon_000193934,aec5041a07053553218398adfd05bb32,sess_000193934,2017-01-20 16:30:00.186393113,successful_login
identity_00016285,anon_000265397,a841fb9010543883845d5cc513cac85f,sess_000265397,2017-01-20 16:30:26.439491265,successful_login
identity_00016286,anon_000221994,635d1a5f9ddb3486e24e8333f85d3948,sess_000221994,2017-01-20 16:30:32.209548951,successful_login
identity_00016287,anon_000146796,25b659cdb72b96f7848aba71af036fe6,sess_000146796,2017-01-20 16:37:41.795882047,successful_login
identity_00016288,anon_000030612,6a9314555839080b4a67cab05e532105,sess_000030612,2017-01-20 16:47:08.416932649,successful_login
identity_00016289,anon_000283123,b6370d1c98f271eda9e85f04b1248412,sess_000283123,2017-01-20 16:54:23.476349839,successful_login
identity_00016290,anon_000110127,f94d7db76f2226b4d4375005e451ee41,sess_000110127,2017-01-20 16:55:48.287385418,successful_login
identity_00016291,anon_000294583,60dd5ea5f8bfa751e88c6ba644c486d7,sess_000294583,2017-01-20 17:06:22.822558171,successful_login
identity_00016292,anon_000095927,25a4bcfa932944bb97757fc28eb68d48,sess_000095927,2017-01-20 17:17:20.938232204,successful_login
identity_00016293,anon_000346137,8223b8597e3435d687fa3a9206838700,sess_000346137,2017-01-20 17:23:18.778937561,successful_login
identity_00016294,anon_000202983,243907f3216ccf9f3202f7d779dc5d98,sess_000202983,2017-01-20 17:24:23.364103564,successful_login
identity_00016295,anon_000128260,84f4b2b20674536fd92af8f81a3cb87f,sess_000128260,2017-01-20 17:36:47.652686024,successful_login
identity_00016296,anon_000318312,a607fc2178a411413862956eb77c7426,sess_000318312,2017-01-20 17:37:14.860706982,successful_login
identity_00016297,anon_000461676,f16962e130603161149712806cdd212e,sess_000461676,2017-01-20 17:38:14.171024144,successful_login
identity_00016298,anon_000044879,1bdd2afb8db9bea3b7f7f00d20e751f7,sess_000044879,2017-01-20 17:49:30.769986349,successful_login
identity_00016299,anon_000061372,eba2b167e764f26251de139177a73708,sess_000061372,2017-01-20 18:18:42.405673936,successful_login
identity_00016300,anon_000332613,c33d94510461f224d7e0ee117becf361,sess_000332613,2017-01-20 18:32:31.930223188,successful_login
identity_00016301,anon_000016794,d23a0559b17d49af3cfb63c141bfd08d,sess_000016794,2017-01-20 18:51:39.857252684,successful_login
identity_00016302,anon_000190915,71401d6f3ab1671cd5569779cdb9480d,sess_000190915,2017-01-20 19:22:34.935268601,successful_login
identity_00016303,anon_000272781,c156f1d60c8d28bcd38c1f5720d50782,sess_000272781,2017-01-20 19:23:25.983127022,successful_login
identity_00016304,anon_000205224,9523328a28afcbb2b4e2e7e49d729bcb,sess_000205224,2017-01-20 20:05:06.908944610,successful_login
identity_00016305,anon_000370256,367f2e6d6ef32a3e05635dcefdd6bde7,sess_000370256,2017-01-20 20:22:30.166517245,successful_login
identity_00016306,anon_000487066,0db14e678766522f6cb08781de60626e,sess_000487066,2017-01-20 20:29:23.766420705,successful_login
identity_00016307,anon_000338748,741fe7c77752d287f9654ebf6564000a,sess_000338748,2017-01-20 20:30:59.428632215,successful_login
identity_00016308,anon_000330045,5742df8f8d0c8db463550979a097b71b,sess_000330045,2017-01-20 20:41:37.102186230,successful_login
identity_00016309,anon_000104998,047bf05a26a10d5fd5f98a37b5ad1848,sess_000104998,2017-01-20 20:52:01.491410623,successful_login
identity_00016310,anon_000479284,57d5846f41d30acf13bb29a957846838,sess_000479284,2017-01-20 21:00:34.451958541,successful_login
identity_00016311,anon_000366692,1ba283e330254f59e8ea1ce749494cdf,sess_000366692,2017-01-20 21:03:40.299238064,successful_login
identity_00016312,anon_000048527,b7d022f3aee58dcee675bb2132d57abb,sess_000048527,2017-01-20 21:04:44.005375356,successful_login
identity_00016313,anon_000083932,4daf9bdbb2f515d19c4a054881982674,sess_000083932,2017-01-20 21:07:57.535076318,successful_login
identity_00016314,anon_000040451,0ed78515f267db4682a1f96fdfb87d1b,sess_000040451,2017-01-20 21:16:26.233931452,successful_login
identity_00016315,anon_000419046,3c705f49ad338b545fc9c9f5e0d57f33,sess_000419046,2017-01-20 21:24:47.276396402,successful_login
identity_00016316,anon_000101412,217caae919f80154b36236bc0db9f9b6,sess_000101412,2017-01-20 21:24:50.150464208,successful_login
identity_00016317,anon_000030595,c044d877b734e1a9e6c0cdc585943d84,sess_000030595,2017-01-20 21:38:53.203335625,successful_login
identity_00016318,anon_000189168,86a55360201ddd99b68ab34c17970492,sess_000189168,2017-01-20 21:56:20.631289746,successful_login
identity_00016319,anon_000040132,9176c1e845dabffbee3999f577d0af6b,sess_000040132,2017-01-20 22:07:49.052119694,successful_login
identity_00016320,anon_000430603,9484e4e49e1711abe997984a89cb4f1e,sess_000430603,2017-01-20 22:53:28.372673107,successful_login
identity_00016321,anon_000368274,9bca1f1ee89cfc3207037cc520ac5978,sess_000368274,2017-01-20 23:06:44.445860618,successful_login
identity_00016322,anon_000488055,97ae9af8fd08e9d6027793548cf1f4e1,sess_000488055,2017-01-20 23:14:40.765666920,successful_login
identity_00016323,anon_000057360,72d17b92f09d90b63f157fb9fceb8b6b,sess_000057360,2017-01-20 23:25:46.728617834,successful_login
identity_00016324,anon_000197625,9b36e720f2f357d9bfc8a1b27706e6a8,sess_000197625,2017-01-20 23:31:06.080959760,successful_login
identity_00016325,anon_000127940,869af1db2a4d1e27f85ec5d4084b7e1c,sess_000127940,2017-01-20 23:53:02.249749758,successful_login
identity_00016326,anon_000297893,027ece8189c0d8b1d3b543676aa81a9c,sess_000297893,2017-01-21 00:05:49.829822456,successful_login
identity_00016327,anon_000259488,24d27d857775354d2ef3c83e95be2935,sess_000259488,2017-01-21 00:13:27.305332328,successful_login
identity_00016328,anon_000433358,bfa9264382614605b67cd3b5f578b7c6,sess_000433358,2017-01-21 00:17:39.945409505,successful_login
identity_00016329,anon_000167361,c1e5fbf78f2a8324e5947314e0679e03,sess_000167361,2017-01-21 00:28:22.609768155,successful_login
identity_00016330,anon_000241946,38c335d0b5817a4303bc506e48323ca4,sess_000241946,2017-01-21 00:40:47.750072341,successful_login
identity_00016331,anon_000091964,bca028720042e892653446350d295df2,sess_000091964,2017-01-21 00:54:56.255933757,successful_login
identity_00016332,anon_000102551,cce4c1ccdf5bcd5226a1265b9e1e9ea4,sess_000102551,2017-01-21 01:07:39.011605222,successful_login
identity_00016333,anon_000214281,c43869269cc00035fa78becf648d99a3,sess_000214281,2017-01-21 01:09:01.171503885,successful_login
identity_00016334,anon_000391970,bade46d49478a63c01dca6a9ae49dfa9,sess_000391970,2017-01-21 01:33:02.375045553,successful_login
identity_00016335,anon_000313304,90409e591e05ebf031ac1b050782a65e,sess_000313304,2017-01-21 01:40:48.135536354,successful_login
identity_00016336,anon_000192165,b9dd2402a49f032e7942c2e126e34f52,sess_000192165,2017-01-21 01:47:52.369396740,successful_login
identity_00016337,anon_000385754,822dba166663bda7a3a84ae0b5ccac08,sess_000385754,2017-01-21 01:58:16.674455902,successful_login
identity_00016338,anon_000463747,ee821389d17d90c782d5174fd1319e91,sess_000463747,2017-01-21 02:02:11.419631633,successful_login
identity_00016339,anon_000283712,1915e15858cfdff3c6e7417640ebc5ea,sess_000283712,2017-01-21 02:13:45.228965852,successful_login
identity_00016340,anon_000260906,e7f624afbdeb3915d810f2d8c483c345,sess_000260906,2017-01-21 02:26:21.677500359,successful_login
identity_00016341,anon_000057833,f5ad57eee2447ed6501b391610f7bd9d,sess_000057833,2017-01-21 02:42:59.519581117,successful_login
identity_00016342,anon_000058337,486ac3fc1555e83b7b8d8853f4d82941,sess_000058337,2017-01-21 03:03:39.215801428,successful_login
identity_00016343,anon_000326175,c4a111edfb69bcf3c00710ccfd23575c,sess_000326175,2017-01-21 03:37:43.255014843,successful_login
identity_00016344,anon_000253841,eb18708944fc7cd5c0eb37c6e34944e7,sess_000253841,2017-01-21 04:08:52.968242801,successful_login
identity_00016345,anon_000402093,9f964108ef98c1c188f639dd5f6f8cfc,sess_000402093,2017-01-21 04:20:05.570572813,successful_login
identity_00016346,anon_000476107,0c449d43caee651308a153c58e09c9f7,sess_000476107,2017-01-21 04:27:20.712212913,successful_login
identity_00016347,anon_000392216,6293c0e2de01a0b4c70dd59ed6f3a05a,sess_000392216,2017-01-21 04:27:30.664208830,successful_login
identity_00016348,anon_000451803,6dab5b2c63864d85dfbaf832f347f00f,sess_000451803,2017-01-21 05:06:56.504406844,successful_login
identity_00016349,anon_000188994,84016d3dcdcb41e1a831dc093b1a81c4,sess_000188994,2017-01-21 05:07:02.147712082,successful_login
identity_00016350,anon_000149055,f26a435864aebedff7f7c84f82ee229f,sess_000149055,2017-01-21 05:09:36.614188906,successful_login
identity_00016351,anon_000489784,a3adb82d7e4a0657fd32f41e92610b59,sess_000489784,2017-01-21 05:15:58.353716029,successful_login
identity_00016352,anon_000457289,18ad953cb2e41768f9d27a594bde4efa,sess_000457289,2017-01-21 05:19:07.689168010,successful_login
identity_00016353,anon_000209806,cd26b8d2d69af3bf6fd64e23cb6020c1,sess_000209806,2017-01-21 05:33:20.283168834,successful_login
identity_00016354,anon_000272912,0264bbda6bd6492c79a5843f7c2e1eb4,sess_000272912,2017-01-21 05:35:36.222480210,successful_login
identity_00016355,anon_000003167,a35e5f73f8f384c07ff61a9b159ce69b,sess_000003167,2017-01-21 05:46:08.103965185,successful_login
identity_00016356,anon_000460756,c1f3a8a08aa2c796bec1efbd3d573382,sess_000460756,2017-01-21 05:46:40.253122149,successful_login
identity_00016357,anon_000023293,1384b3ab68397b7f0b67e1ed626c5736,sess_000023293,2017-01-21 06:19:45.416849621,successful_login
identity_00016358,anon_000009420,b5c118230281675a7ca647f49baef3ae,sess_000009420,2017-01-21 07:11:58.502337637,successful_login
identity_00016359,anon_000308853,fb1edacaed9e826ba1d26577ac427d25,sess_000308853,2017-01-21 07:14:41.836560444,successful_login
identity_00016360,anon_000179770,cff30f996ccea86c8cfe874709bf7a97,sess_000179770,2017-01-21 07:23:25.390325598,successful_login
identity_00016361,anon_000338541,ec1b208f54047679c3b2c982e22872d0,sess_000338541,2017-01-21 07:30:19.091575129,successful_login
identity_00016362,anon_000248978,0ef08c64c1b6a57d81ced188dd485805,sess_000248978,2017-01-21 07:49:17.595610770,successful_login
identity_00016363,anon_000324100,35360c7bf285a50013e36d0d6fd0180c,sess_000324100,2017-01-21 07:51:43.357826488,successful_login
identity_00016364,anon_000248450,d0d213ed2d6d390dc1cc1e6f45706c8b,sess_000248450,2017-01-21 07:55:40.674622321,successful_login
identity_00016365,anon_000410640,9bbd165a1b2443025f44284e749d890b,sess_000410640,2017-01-21 08:08:43.321674333,successful_login
identity_00016366,anon_000308589,e272717894f4663f450f5a4d487adb2f,sess_000308589,2017-01-21 08:16:26.549522783,successful_login
identity_00016367,anon_000145872,f99b5c67d9517ee04168e778a38581e1,sess_000145872,2017-01-21 08:22:59.488248111,successful_login
identity_00016368,anon_000211995,6262ea8ba816dc9e2a15983222ebf04d,sess_000211995,2017-01-21 08:26:34.487911106,successful_login
identity_00016369,anon_000395230,93ab62313298ee21a6b93c60d79443a1,sess_000395230,2017-01-21 08:48:40.921780685,successful_login
identity_00016370,anon_000495447,ce40bdf89725ab732c923660e1e3c932,sess_000495447,2017-01-21 08:53:09.870649895,successful_login
identity_00016371,anon_000260214,968a920243024c3cecbae5fe32c17d19,sess_000260214,2017-01-21 09:07:33.161479772,successful_login
identity_00016372,anon_000353378,8f921c03841a893f7102c58d54d431a9,sess_000353378,2017-01-21 09:40:07.434204543,successful_login
identity_00016373,anon_000107781,225aed9e773953084b09cf496c2be05a,sess_000107781,2017-01-21 10:03:37.112361488,successful_login
identity_00016374,anon_000037680,954e58351016ce296c9b714dad1c5d76,sess_000037680,2017-01-21 10:25:41.583362225,successful_login
identity_00016375,anon_000046820,0d8933441b7876edc0ba60aead4b1bb1,sess_000046820,2017-01-21 10:32:57.042689154,successful_login
identity_00016376,anon_000281664,9712f52bb03dbf1e5f778230d13d96cc,sess_000281664,2017-01-21 10:48:58.678014203,successful_login
identity_00016377,anon_000424952,d14a78215272e49773f7c8e45e5abb66,sess_000424952,2017-01-21 11:00:38.496563358,successful_login
identity_00016378,anon_000461251,16356f40e7be1ae2120278046fd3f16d,sess_000461251,2017-01-21 11:41:22.197336672,successful_login
identity_00016379,anon_000032430,ae9126e7f4fd1d156c489b3ee26c3324,sess_000032430,2017-01-21 11:46:07.470645304,successful_login
identity_00016380,anon_000481379,efcec2d45a82de3621e2867afcd94561,sess_000481379,2017-01-21 11:55:14.610478282,successful_login
identity_00016381,anon_000420325,11e3ca02fb7ecf2f3d8cb15ec85e2fd7,sess_000420325,2017-01-21 12:30:06.542679036,successful_login
identity_00016382,anon_000135051,21d04e5e5388dd3c8964b60f9354c34d,sess_000135051,2017-01-21 12:41:14.180273243,successful_login
identity_00016383,anon_000325696,0f8291de5ba3ebaf8fab41277da00105,sess_000325696,2017-01-21 12:46:36.920695817,successful_login
identity_00016384,anon_000422084,a725b2c98789502697eea419bb58c498,sess_000422084,2017-01-21 13:35:31.281116769,successful_login
identity_00016385,anon_000105976,e200b9823371b1da02a7ac74702a1f3a,sess_000105976,2017-01-21 13:42:23.111164745,successful_login
identity_00016386,anon_000147415,d7c92025f19ea01749d4977570bce493,sess_000147415,2017-01-21 14:06:47.558103965,successful_login
identity_00016387,anon_000459247,d9d8edcc72abf5000061a707eb7aac2d,sess_000459247,2017-01-21 14:17:39.697449504,successful_login
identity_00016388,anon_000396845,7501487f2c74cc52064641b5793bbf4e,sess_000396845,2017-01-21 14:19:15.722573783,successful_login
identity_00016389,anon_000373606,1b866cf3a2f6c85e99d9b07c73951689,sess_000373606,2017-01-21 14:41:51.927091887,successful_login
identity_00016390,anon_000471284,daf3eaa2eddf5bdf79f12d1702343fc5,sess_000471284,2017-01-21 14:46:19.571222908,successful_login
identity_00016391,anon_000310077,397b7d549b23ff5b44b642b19a8f4a07,sess_000310077,2017-01-21 14:53:10.035434530,successful_login
identity_00016392,anon_000062138,6b5d84c6bcb4a5d3df4dcac1f4220140,sess_000062138,2017-01-21 15:12:04.282395647,successful_login
identity_00016393,anon_000260898,2715ebaa46efc93f1025f565e5a78a8c,sess_000260898,2017-01-21 15:16:58.492571275,successful_login
identity_00016394,anon_000079237,ff8bccea0f872d28efb3170d1be104a9,sess_000079237,2017-01-21 15:24:31.972200828,successful_login
identity_00016395,anon_000289175,708c76ecc87a8e284fab90713540c35e,sess_000289175,2017-01-21 15:33:41.399148442,successful_login
identity_00016396,anon_000078403,736bd801b86c04f6b4444612b85aa752,sess_000078403,2017-01-21 15:34:17.548679468,successful_login
identity_00016397,anon_000248850,5bf2c693d60a0ee874569a3efa988b6f,sess_000248850,2017-01-21 15:37:19.002557691,successful_login
identity_00016398,anon_000456890,eaad41d3d3b81fac6a7b314425043b4e,sess_000456890,2017-01-21 16:06:05.573542377,successful_login
identity_00016399,anon_000402088,49dec313b020bccb6110accca0e8a7fa,sess_000402088,2017-01-21 16:12:13.871412143,successful_login
identity_00016400,anon_000276201,de3488839c20b6109821b6a1af9818df,sess_000276201,2017-01-21 16:28:28.109600859,successful_login
identity_00016401,anon_000305624,abdc586e0d5ff6eacd551805eb29149c,sess_000305624,2017-01-21 16:51:14.438750068,successful_login
identity_00016402,anon_000293307,26e6fdbbb84f6320f93ede3130b43050,sess_000293307,2017-01-21 17:09:53.738057161,successful_login
identity_00016403,anon_000051715,55e464d4a5fbaa7307ecce03b03944db,sess_000051715,2017-01-21 17:28:09.885414756,successful_login
identity_00016404,anon_000039277,76c6d181a76f258f93118b3898bafed2,sess_000039277,2017-01-21 17:29:08.557762841,successful_login
identity_00016405,anon_000243487,da44295f56502a7dea82924018b264a3,sess_000243487,2017-01-21 17:30:51.129261045,successful_login
identity_00016406,anon_000231047,0c01846ac6320d0699e23a6f593f192c,sess_000231047,2017-01-21 17:35:27.136867978,successful_login
identity_00016407,anon_000341956,0b1cfa043d7b3c657583172cfdcfee59,sess_000341956,2017-01-21 17:42:01.616258144,successful_login
identity_00016408,anon_000106285,369f91f6fec269279e15291df339ce97,sess_000106285,2017-01-21 17:43:46.705183564,successful_login
identity_00016409,anon_000169746,bf654df65423a4716b8ecd654aa356e4,sess_000169746,2017-01-21 17:52:15.201556468,successful_login
identity_00016410,anon_000327253,2eabcb73cf91cd83b39c8fff0704a1af,sess_000327253,2017-01-21 17:54:33.166918417,successful_login
identity_00016411,anon_000445196,b19f542d676ea384dc2bfe700115e09e,sess_000445196,2017-01-21 18:10:56.896191366,successful_login
identity_00016412,anon_000197563,1ecf9d2895b385909ca94abd67aae9de,sess_000197563,2017-01-21 18:11:35.319563795,successful_login
identity_00016413,anon_000478363,8b8ef7402703c4775339a4a261f4ab44,sess_000478363,2017-01-21 18:30:44.651509585,successful_login
identity_00016414,anon_000006502,b8a0349921c6b15a956ad9d7a9905cf5,sess_000006502,2017-01-21 18:48:28.904332215,successful_login
identity_00016415,anon_000153740,e67f669e175f3572055f89dfb87d7c8d,sess_000153740,2017-01-21 19:11:24.938271216,successful_login
identity_00016416,anon_000113410,6c8876a2c918a9ba8a5b9479af7bbaac,sess_000113410,2017-01-21 19:30:17.963088871,successful_login
identity_00016417,anon_000153796,c180f565ea0f5d52d645ce90be20821e,sess_000153796,2017-01-21 19:40:14.043108582,successful_login
identity_00016418,anon_000247890,a83fe906cf12e5dc24b6106577d27b64,sess_000247890,2017-01-21 19:43:15.616163542,successful_login
identity_00016419,anon_000454796,6e16b9148de07bf74c0d944939f3f12a,sess_000454796,2017-01-21 19:46:08.185997038,successful_login
identity_00016420,anon_000069786,fb5cd7daf353a08b6910dcf42312dbc5,sess_000069786,2017-01-21 19:51:35.883262536,successful_login
identity_00016421,anon_000275496,1dfd7d2f5947c02697aba7aef555343c,sess_000275496,2017-01-21 20:12:44.031747269,successful_login
identity_00016422,anon_000307011,9aa6f4346dce412af1c614f252bebcc0,sess_000307011,2017-01-21 20:44:45.800632254,successful_login
identity_00016423,anon_000195860,1ecfdd635d48581004c3e35c1a67c4d3,sess_000195860,2017-01-21 20:52:00.177595309,successful_login
identity_00016424,anon_000165541,5af688e5163184c0d53d53ad44bbf285,sess_000165541,2017-01-21 20:52:38.668712586,successful_login
identity_00016425,anon_000101750,70f4e83e21c469871d23f680673f2195,sess_000101750,2017-01-21 20:58:11.793169391,successful_login
identity_00016426,anon_000445762,6e18192d5c8f68aa7318bf300a0cac8b,sess_000445762,2017-01-21 21:24:11.771024143,successful_login
identity_00016427,anon_000196205,ceb3ed4e8ea33e599750c82eb23e50a1,sess_000196205,2017-01-21 21:39:41.055403273,successful_login
identity_00016428,anon_000283876,ea528d62fde66930f81e0a4f937347a1,sess_000283876,2017-01-21 21:54:29.366228540,successful_login
identity_00016429,anon_000348576,e9285513ca554becdce6eb1b34963643,sess_000348576,2017-01-21 21:57:55.371592884,successful_login
identity_00016430,anon_000227799,87c99eb6962fecdfcc37883d6a898195,sess_000227799,2017-01-21 22:06:30.384428381,successful_login
identity_00016431,anon_000053363,69dfabaf85cc92de6ad47cc49070642c,sess_000053363,2017-01-21 22:11:17.602504226,successful_login
identity_00016432,anon_000099778,d31aa14d83534a9e149ec355751fb7c5,sess_000099778,2017-01-21 23:09:00.549379368,successful_login
identity_00016433,anon_000199714,cb7cc795161aab05c597e973559ba50b,sess_000199714,2017-01-21 23:10:19.361205896,successful_login
identity_00016434,anon_000007154,a62023c791ee30d32d8c0b87baa161b3,sess_000007154,2017-01-21 23:36:04.733557508,successful_login
identity_00016435,anon_000010855,f2ed9261ec0fab7ba0245fadee48d2d0,sess_000010855,2017-01-21 23:42:12.142989045,successful_login
identity_00016436,anon_000055705,f5b127e5008b3ef6cc09a133d2f0848f,sess_000055705,2017-01-21 23:51:17.511897033,successful_login
identity_00016437,anon_000077874,6ab5adc744d5c894470ce74466a78a27,sess_000077874,2017-01-22 00:01:47.733409239,successful_login
identity_00016438,anon_000308104,72430ca7638959110ed1dcc035402546,sess_000308104,2017-01-22 00:06:55.799693029,successful_login
identity_00016439,anon_000428649,73744a516561e158c988dfccfc85d35f,sess_000428649,2017-01-22 00:30:07.012549299,successful_login
identity_00016440,anon_000137233,fe20e5d9ad97fe0bf421a94b7a17da6f,sess_000137233,2017-01-22 01:08:27.119120526,successful_login
identity_00016441,anon_000437833,0fc1d7d1282656a9494f9c47a6c5276c,sess_000437833,2017-01-22 02:07:37.573251575,successful_login
identity_00016442,anon_000458397,27d2498b916f719b4ac0b76ec2823388,sess_000458397,2017-01-22 02:44:27.246974783,successful_login
identity_00016443,anon_000449589,c84b87889fc766cdf27534805e07f502,sess_000449589,2017-01-22 03:39:49.501862640,successful_login
identity_00016444,anon_000484281,66ce46e4ab8582ed7de4e569f26d9de3,sess_000484281,2017-01-22 04:17:20.572281750,successful_login
identity_00016445,anon_000264273,a4e70ceeebcc284016970ba720060792,sess_000264273,2017-01-22 04:18:50.501858037,successful_login
identity_00016446,anon_000425884,46a5d6d36feb1d11d7cd62a70c2633c7,sess_000425884,2017-01-22 04:22:23.895197057,successful_login
identity_00016447,anon_000154347,06f45cc4a14fbc5762228d9059c0a04b,sess_000154347,2017-01-22 04:25:07.532436999,successful_login
identity_00016448,anon_000132171,30d611c4fea5d7d5b2881c107627cfd3,sess_000132171,2017-01-22 04:26:34.341668069,successful_login
identity_00016449,anon_000494557,5aec93638fa57d3645cc7ba411caaf6f,sess_000494557,2017-01-22 04:33:12.981369672,successful_login
identity_00016450,anon_000423185,8fdac518e736eec059a03fe727efd580,sess_000423185,2017-01-22 04:43:35.808814840,successful_login
identity_00016451,anon_000226788,6d0c88da84f5f308b04f0c8dbd180027,sess_000226788,2017-01-22 04:56:38.508402192,successful_login
identity_00016452,anon_000350358,16100ce67e803006c3caab4e1837582f,sess_000350358,2017-01-22 05:00:48.402518893,successful_login
identity_00016453,anon_000408264,79c8d122abdecd4dd9be27517307faf3,sess_000408264,2017-01-22 05:03:25.049251483,successful_login
identity_00016454,anon_000044653,714a0994b31a6d165fadcc089827fdbf,sess_000044653,2017-01-22 05:14:58.646423384,successful_login
identity_00016455,anon_000100969,85ba38b45737f1883ef0d242a0274b17,sess_000100969,2017-01-22 05:22:14.261317945,successful_login
identity_00016456,anon_000024778,04bb4cf0fe0618ca7a2abb353f333fb5,sess_000024778,2017-01-22 05:24:30.310907646,successful_login
identity_00016457,anon_000349449,c0c87406b399231a6da7f06fa1a14c8d,sess_000349449,2017-01-22 05:43:32.591337128,successful_login
identity_00016458,anon_000209565,3b6342919eeaddf03aa9628d762a57b0,sess_000209565,2017-01-22 05:43:44.460524537,successful_login
identity_00016459,anon_000104717,cdfac3f96d217d92695d399b05fb39ab,sess_000104717,2017-01-22 05:49:53.780410891,successful_login
identity_00016460,anon_000355742,1ad8beeb3762c22ddacee549be4fe834,sess_000355742,2017-01-22 05:57:42.944371985,successful_login
identity_00016461,anon_000395781,99650dd5591e92cbd43f8c81c42b2f92,sess_000395781,2017-01-22 06:21:48.915081687,successful_login
identity_00016462,anon_000458096,7dfac2f8b35d57481de621c401fa4733,sess_000458096,2017-01-22 06:23:20.317564892,successful_login
identity_00016463,anon_000238122,39d1512df4e550ecfc2be164e7524a32,sess_000238122,2017-01-22 06:27:21.114123141,successful_login
identity_00016464,anon_000419241,726d374afce579bca5195f4d84dcc741,sess_000419241,2017-01-22 06:36:56.833990818,successful_login
identity_00016465,anon_000267731,be8629dff2b09053a8d2b1d40f1b1b37,sess_000267731,2017-01-22 06:40:02.162995097,successful_login
identity_00016466,anon_000080578,043af03b39a6275a432ae36c96928a74,sess_000080578,2017-01-22 06:40:32.844111210,successful_login
identity_00016467,anon_000390131,31812040ae3ffedc79f043d40e6681ab,sess_000390131,2017-01-22 06:53:29.844633651,successful_login
identity_00016468,anon_000151264,62050266c1b57e15689a248e81f05ee5,sess_000151264,2017-01-22 07:12:49.078592779,successful_login
identity_00016469,anon_000141641,575ef70c7539be8b334b433a37246097,sess_000141641,2017-01-22 07:32:38.522586272,successful_login
identity_00016470,anon_000259450,a8c0a3b17db7d15e74b22a926aa8a2ef,sess_000259450,2017-01-22 07:33:34.071653433,successful_login
identity_00016471,anon_000166275,7186629c8f63f25677899ab5350688c2,sess_000166275,2017-01-22 07:46:20.259462416,successful_login
identity_00016472,anon_000372245,b2b13de0770e06de50080fea77c459e6,sess_000372245,2017-01-22 08:07:49.103642680,successful_login
identity_00016473,anon_000306709,a9b67ff10261665661f54c364e82d9b2,sess_000306709,2017-01-22 08:18:14.878681739,successful_login
identity_00016474,anon_000351008,57cc2720e045bc7e62abdfcb9f23f643,sess_000351008,2017-01-22 08:55:29.019220567,successful_login
identity_00016475,anon_000333716,f97554a1b5b8d167f20a6cdfbeb2bfa2,sess_000333716,2017-01-22 08:57:06.811111214,successful_login
identity_00016476,anon_000137249,ed7a2717fe99c4f89746804d399a4e6e,sess_000137249,2017-01-22 09:13:42.205870132,successful_login
identity_00016477,anon_000468840,af5879bf80a0b2de2ea8e4531f15b643,sess_000468840,2017-01-22 09:17:37.044266254,successful_login
identity_00016478,anon_000480456,42f5a4ada1492abc600687788ab83290,sess_000480456,2017-01-22 09:27:18.107609414,successful_login
identity_00016479,anon_000313562,c721ea083b00229814cd5083b3777913,sess_000313562,2017-01-22 09:30:14.056833057,successful_login
identity_00016480,anon_000133145,906fe65de139f2901f158fa1b79263de,sess_000133145,2017-01-22 09:31:57.095360793,successful_login
identity_00016481,anon_000272929,8f2ce98b00c29447f29b7b384c7a9640,sess_000272929,2017-01-22 09:38:31.744790870,successful_login
identity_00016482,anon_000290370,a8eff06bdf2495e11c29273b830ffd0d,sess_000290370,2017-01-22 09:42:38.777051801,successful_login
identity_00016483,anon_000113355,c22bfdfb53e8b78e4e8f250920aaeabc,sess_000113355,2017-01-22 09:46:04.605818703,successful_login
identity_00016484,anon_000314414,7d1c76da6abdbfd705abdc8213050c3d,sess_000314414,2017-01-22 09:46:41.785740532,successful_login
identity_00016485,anon_000221373,97966ccb9ebeb90699f50c21714848e0,sess_000221373,2017-01-22 09:47:05.124923266,successful_login
identity_00016486,anon_000460513,54d5d7da0837d85d624ff379fffd671d,sess_000460513,2017-01-22 10:17:12.141283454,successful_login
identity_00016487,anon_000479485,ef09bb5dc5ec1355226ed3bc312dfe2e,sess_000479485,2017-01-22 10:17:21.642718294,successful_login
identity_00016488,anon_000292420,149ae3f1900036341359b6645be21c87,sess_000292420,2017-01-22 11:01:19.791989407,successful_login
identity_00016489,anon_000317625,3bb15be93abf3c2a684d163ba6faaa5b,sess_000317625,2017-01-22 11:12:28.909672630,successful_login
